kl,recons
23.346515655517578,4082.078857421875
20.35074234008789,3929.78662109375
20.985410690307617,4098.294921875
20.162813186645508,3737.541748046875
20.583703994750977,3804.699951171875
22.82990264892578,3838.844970703125
20.5333194732666,3683.39990234375
24.23272705078125,3931.132080078125
22.684688568115234,3675.91796875
24.104137420654297,3869.47265625
20.662790298461914,3661.92529296875
20.94956398010254,4203.12744140625
19.484477996826172,4098.89013671875
21.043582916259766,4006.00732421875
21.708845138549805,3874.98681640625
24.735885620117188,4105.6806640625
23.211057662963867,3910.20849609375
23.129615783691406,3856.24609375
22.941356658935547,4149.1181640625
21.102941513061523,3855.55859375
19.94951629638672,3998.561767578125
20.04100227355957,3909.46875
21.893325805664062,3867.739013671875
21.395339965820312,3837.76904296875
20.735515594482422,3711.74853515625
21.96574592590332,3977.938720703125
24.063278198242188,4029.75537109375
22.05056381225586,3551.97216796875
23.547836303710938,3962.54833984375
24.283771514892578,3876.126220703125
22.389698028564453,3756.69287109375
23.466156005859375,4059.44189453125
22.774127960205078,3764.323486328125
23.275548934936523,3727.94580078125
23.294208526611328,3963.774169921875
22.89034652709961,3835.018310546875
21.307605743408203,3591.63037109375
21.10722541809082,3695.69873046875
20.90713882446289,3524.47998046875
23.235370635986328,4081.75634765625
23.902070999145508,3817.828857421875
23.673391342163086,4056.96484375
22.590539932250977,3665.610595703125
23.72201919555664,4119.5791015625
22.48240089416504,3993.036376953125
21.373672485351562,3643.53369140625
21.466739654541016,3667.94873046875
18.569116592407227,3653.665283203125
21.169763565063477,3896.208251953125
22.805131912231445,4010.31689453125
22.500194549560547,3790.280517578125
24.45564079284668,4011.09375
24.393856048583984,3950.690673828125
22.20721435546875,3835.36669921875
20.911916732788086,3594.89892578125
20.556074142456055,3775.490234375
17.962247848510742,3761.68359375
19.558597564697266,3952.38232421875
21.50259780883789,4063.553955078125
21.049928665161133,3981.219970703125
21.925249099731445,3980.749267578125
22.13528823852539,3739.464111328125
20.870731353759766,3751.899658203125
20.100086212158203,3756.751953125
20.77523422241211,4236.61083984375
18.725282669067383,3652.4296875
20.49505615234375,3858.973876953125
18.31397247314453,3649.765625
19.83908462524414,3877.93896484375
20.60835075378418,4003.70654296875
19.113147735595703,3836.118408203125
19.250879287719727,3781.535888671875
17.953975677490234,3576.59912109375
19.12844467163086,4171.5986328125
20.096847534179688,3886.548095703125
20.57257080078125,3812.797607421875
19.684566497802734,3742.4140625
20.20651626586914,3935.858154296875
20.391441345214844,3812.66162109375
19.911985397338867,3877.90380859375
18.2563419342041,3645.194580078125
19.663530349731445,4094.43115234375
18.789318084716797,3811.93896484375
20.884654998779297,3864.276611328125
20.788921356201172,3766.97314453125
19.343233108520508,3877.30517578125
15.721536636352539,3334.86962890625
18.932077407836914,4222.1162109375
18.62425994873047,4230.30908203125
19.125032424926758,4080.442138671875
19.18555450439453,3904.977294921875
21.153873443603516,4052.389404296875
20.300273895263672,3753.221923828125
20.331226348876953,3864.99462890625
19.575702667236328,3859.18994140625
19.395662307739258,3940.59521484375
17.193010330200195,3635.401611328125
18.625770568847656,3878.094482421875
17.158771514892578,3508.543701171875
18.867427825927734,3557.971435546875
21.57197380065918,4062.485107421875
20.471181869506836,3827.688232421875
20.715103149414062,3948.576904296875
21.43668556213379,4089.822998046875
21.57234764099121,4082.572265625
21.19593620300293,4223.28125
19.25589370727539,3783.848388671875
18.573688507080078,3751.420654296875
17.662548065185547,3532.27880859375
19.736974716186523,3918.02392578125
18.209535598754883,3745.09228515625
19.295835494995117,3740.055419921875
21.3262996673584,4077.6875
20.49049186706543,3747.58154296875
21.924739837646484,3812.548095703125
21.978586196899414,3840.702392578125
20.90277099609375,3670.706298828125
20.550479888916016,3966.57470703125
17.769855499267578,3540.243408203125
18.765684127807617,3932.5703125
19.41530990600586,4012.176513671875
20.23604393005371,4019.868408203125
19.373254776000977,3936.16357421875
21.969741821289062,3908.12939453125
22.016515731811523,3837.759765625
21.078956604003906,3784.98583984375
22.06072235107422,4060.50634765625
20.794342041015625,3786.26416015625
19.023670196533203,3771.03271484375
19.345516204833984,3702.71923828125
19.236797332763672,3782.80419921875
19.67705535888672,3874.82470703125
19.141864776611328,3956.602294921875
18.239110946655273,3787.787109375
18.400909423828125,3689.00390625
20.62009048461914,3850.494140625
20.37953758239746,3696.936767578125
21.673791885375977,3895.061767578125
21.332752227783203,3822.39599609375
19.277130126953125,3838.98291015625
18.138553619384766,3985.35400390625
16.448049545288086,3813.12939453125
17.413084030151367,3873.461669921875
17.86039161682129,3804.29833984375
18.117538452148438,3848.41064453125
20.240169525146484,4072.035888671875
19.209548950195312,3809.3515625
19.087209701538086,3733.940185546875
18.762632369995117,3781.12744140625
17.93585777282715,4054.2890625
16.167484283447266,3970.32177734375
16.279056549072266,3926.65771484375
15.953534126281738,3637.841796875
16.90920639038086,3727.556640625
18.34659767150879,3949.492919921875
17.804851531982422,3823.63818359375
16.973140716552734,3856.04345703125
18.9102725982666,4032.375
16.183223724365234,3617.439453125
16.84649658203125,4021.985107421875
16.487810134887695,3723.69677734375
17.720537185668945,3784.370361328125
17.16640853881836,3631.206298828125
16.451683044433594,3680.487060546875
17.496129989624023,3716.69189453125
17.942747116088867,3750.51171875
17.69845199584961,3859.34765625
18.80402183532715,4061.34375
17.877361297607422,3729.89306640625
18.22492027282715,4107.59375
18.354501724243164,3797.50390625
17.530136108398438,3643.930419921875
16.78548812866211,3558.228515625
17.594724655151367,3764.07080078125
18.22247314453125,3917.37109375
18.274518966674805,4002.15869140625
16.41854476928711,3661.254638671875
16.46871566772461,3736.04345703125
16.481449127197266,3532.71484375
16.842906951904297,3638.97216796875
16.657108306884766,3855.13134765625
17.58135986328125,3850.27197265625
19.568607330322266,3988.628173828125
18.964847564697266,3666.69970703125
17.615215301513672,3531.55078125
18.13409996032715,4070.750732421875
18.19963836669922,4033.475830078125
16.60865020751953,3613.362548828125
17.558177947998047,3866.922607421875
17.387218475341797,3776.227294921875
17.601511001586914,3899.43701171875
16.65255355834961,3732.672607421875
16.51421546936035,3523.87109375
16.752765655517578,3854.06005859375
16.03772735595703,3638.535888671875
17.750661849975586,3782.634765625
16.403446197509766,3689.625732421875
15.500701904296875,3783.018310546875
17.177722930908203,4187.2587890625
16.211828231811523,3615.44384765625
18.691877365112305,4167.8017578125
17.396595001220703,3633.452392578125
17.72501564025879,3875.66552734375
16.148395538330078,3693.45947265625
17.843202590942383,4187.2841796875
17.683780670166016,3908.30224609375
17.61075782775879,3653.595703125
17.104978561401367,3603.714111328125
16.772512435913086,3847.680908203125
17.052114486694336,3840.72509765625
16.276782989501953,3556.307861328125
16.99770736694336,3961.096923828125
15.41461181640625,3602.70166015625
15.997149467468262,3925.598876953125
16.17691421508789,4012.287841796875
17.18428611755371,3902.718017578125
16.181306838989258,3834.767578125
18.263303756713867,3725.720703125
17.838932037353516,3687.471435546875
17.282804489135742,3842.876953125
16.265718460083008,3785.44921875
15.997865676879883,3891.635986328125
13.835009574890137,3613.087158203125
14.245607376098633,3537.956298828125
14.841812133789062,3710.29052734375
15.326065063476562,3839.887451171875
17.247013092041016,3780.80712890625
18.897613525390625,3992.157470703125
18.775760650634766,4001.10791015625
17.909603118896484,3877.01171875
16.885831832885742,3947.594970703125
15.885912895202637,3678.78466796875
14.143081665039062,3536.186767578125
15.31468391418457,3719.071533203125
16.437231063842773,3942.98486328125
16.4169921875,3878.629638671875
17.969934463500977,4005.129638671875
15.871549606323242,3535.739013671875
16.618621826171875,3723.69482421875
17.202516555786133,3777.18310546875
15.811393737792969,3626.938720703125
16.293153762817383,3745.95751953125
16.39714241027832,3818.456298828125
16.889123916625977,3766.49755859375
17.073551177978516,3887.803466796875
16.696796417236328,3569.689453125
16.54800796508789,3682.46728515625
15.622632026672363,3714.14453125
16.115222930908203,4011.36474609375
16.45891761779785,4032.161376953125
15.689976692199707,3766.676513671875
15.596899032592773,3788.61328125
16.843677520751953,3683.32470703125
17.86957359313965,3780.59912109375
17.429079055786133,4106.77001953125
16.8507022857666,3665.61865234375
14.383816719055176,3667.26220703125
13.409873962402344,3745.58544921875
13.67510986328125,4057.11376953125
13.262870788574219,3583.53515625
16.456295013427734,3958.85791015625
16.870677947998047,3790.27685546875
17.871383666992188,4094.12109375
15.87146282196045,3747.625
14.949945449829102,3817.142578125
14.853521347045898,3861.27685546875
14.689984321594238,3873.153564453125
14.463409423828125,3773.10009765625
15.246458053588867,4087.473876953125
15.454106330871582,3919.415283203125
15.728948593139648,3716.468017578125
16.592403411865234,3727.57421875
15.786259651184082,3663.831298828125
15.101293563842773,3634.510498046875
14.564480781555176,3758.51708984375
12.883306503295898,3898.20751953125
13.186213493347168,3851.588623046875
14.892895698547363,3841.50244140625
15.338046073913574,3872.736328125
16.306751251220703,3727.85791015625
17.799793243408203,4064.647705078125
15.658719062805176,3831.34326171875
15.053474426269531,3540.699951171875
14.62287712097168,3737.62646484375
14.446843147277832,3823.625732421875
15.530855178833008,3858.897216796875
13.978154182434082,3711.483642578125
14.886662483215332,3792.55712890625
13.197914123535156,3621.669921875
13.659686088562012,3677.45849609375
14.009084701538086,3923.38134765625
14.368818283081055,3816.348388671875
14.249903678894043,3713.50439453125
14.74189281463623,3694.185546875
14.88940143585205,3794.92333984375
14.438386917114258,3908.86279296875
13.275541305541992,3789.799560546875
13.4663724899292,3910.2109375
12.618363380432129,3897.52197265625
14.346939086914062,4216.095703125
12.443359375,3516.51025390625
13.143186569213867,3536.692626953125
13.704017639160156,3792.18017578125
13.904248237609863,3630.04345703125
13.242094039916992,3772.71044921875
13.96135425567627,4020.27001953125
12.265707969665527,3606.88134765625
13.858512878417969,3786.35009765625
12.73666000366211,3622.099609375
14.275915145874023,3831.227294921875
13.411168098449707,3795.574951171875
12.660079002380371,3484.52197265625
13.152267456054688,4081.41162109375
13.616536140441895,3950.494873046875
13.686657905578613,4105.2109375
13.166894912719727,3680.60498046875
15.366847038269043,4102.0791015625
14.486406326293945,3630.545654296875
14.5949125289917,3592.262451171875
14.263107299804688,3699.345703125
14.597021102905273,3718.08056640625
13.844563484191895,3931.50146484375
12.499216079711914,3454.14599609375
13.17553424835205,3787.34521484375
13.374432563781738,3691.207763671875
13.554104804992676,3581.627685546875
14.010683059692383,3769.585205078125
12.964845657348633,3745.892578125
14.207560539245605,3814.68994140625
12.889558792114258,3694.213623046875
13.784273147583008,3991.224609375
12.970083236694336,3748.198486328125
13.659518241882324,3947.862548828125
12.812983512878418,3616.49560546875
14.321632385253906,3833.58203125
13.87884521484375,3727.34716796875
13.793574333190918,3799.337158203125
12.475688934326172,3769.802001953125
13.419387817382812,3699.9921875
13.477076530456543,3787.464111328125
12.782183647155762,3738.662109375
12.563898086547852,3627.23876953125
13.111915588378906,3844.71044921875
12.462906837463379,3790.01953125
12.854940414428711,3989.930908203125
13.406549453735352,3811.109375
14.246313095092773,3802.418701171875
14.466753959655762,3637.96240234375
14.199087142944336,3850.93359375
14.315071105957031,3891.089111328125
13.169464111328125,3727.442626953125
12.991256713867188,3786.46630859375
12.152790069580078,3510.800048828125
12.233382225036621,3770.811279296875
13.473200798034668,3755.309326171875
13.17779541015625,3795.298828125
14.997894287109375,3956.99609375
14.959668159484863,3881.87939453125
14.531150817871094,3791.822265625
12.136092185974121,3335.1015625
13.588480949401855,3871.23828125
11.928658485412598,3752.66748046875
11.80795669555664,3854.74853515625
11.608558654785156,3975.729736328125
11.576128005981445,3656.42041015625
12.915533065795898,3778.864013671875
13.675122261047363,3886.335205078125
14.4741792678833,3786.89404296875
13.404409408569336,3626.71142578125
14.94932746887207,3970.342529296875
12.715250968933105,3732.353515625
11.804255485534668,3780.34814453125
12.816408157348633,4034.36328125
12.317903518676758,3895.3515625
12.352594375610352,3922.470703125
12.619932174682617,3707.94921875
11.77550983428955,3625.85205078125
13.46014404296875,3737.48486328125
14.514755249023438,3964.32763671875
12.887863159179688,3654.74169921875
12.218850135803223,3415.401611328125
13.149492263793945,4014.458251953125
11.40866470336914,3643.42578125
12.702948570251465,4095.0
12.647151947021484,3808.201171875
10.693184852600098,3523.237548828125
12.760204315185547,3729.436767578125
12.346475601196289,3710.7890625
12.9019775390625,4078.526611328125
13.048083305358887,3797.780517578125
12.50639820098877,3853.333984375
12.226522445678711,3749.54248046875
12.147130012512207,3744.93408203125
12.283360481262207,3750.815185546875
12.56583309173584,3789.55859375
12.54551887512207,3815.20947265625
13.788774490356445,3688.50048828125
13.776155471801758,3799.44091796875
12.880743026733398,3727.03955078125
12.271480560302734,3771.151123046875
11.791367530822754,3586.434326171875
12.36029052734375,3889.509033203125
11.457956314086914,3682.15673828125
13.108247756958008,4018.423095703125
12.347195625305176,3589.56005859375
14.240655899047852,3757.024658203125
13.356297492980957,3727.68505859375
13.01786994934082,3760.139892578125
12.72426986694336,3909.389404296875
11.823263168334961,3703.54931640625
11.919820785522461,3689.770263671875
12.40534782409668,3782.455810546875
12.004314422607422,3848.80126953125
11.997618675231934,3936.041748046875
13.507328987121582,4056.81201171875
13.393457412719727,3884.13037109375
13.325350761413574,3812.928955078125
12.104891777038574,3700.22314453125
13.181076049804688,3971.578857421875
11.580045700073242,3767.018798828125
11.02348518371582,3576.12353515625
11.22995662689209,3659.015625
11.666163444519043,3788.764404296875
11.86667537689209,3629.85693359375
11.613937377929688,3595.303955078125
12.472411155700684,3696.209716796875
12.776690483093262,3612.71875
12.703901290893555,3649.93310546875
13.167562484741211,3839.08740234375
12.669429779052734,3861.975341796875
11.216459274291992,3586.794921875
11.556131362915039,4059.022216796875
12.390362739562988,3981.06689453125
11.503325462341309,3856.854736328125
11.994969367980957,3723.71337890625
12.089666366577148,3767.27783203125
12.223995208740234,3547.66455078125
12.10576343536377,3725.996826171875
12.046357154846191,3659.548095703125
10.938789367675781,3514.817138671875
11.5792875289917,3977.387451171875
12.491862297058105,3982.428955078125
12.444757461547852,3947.62255859375
11.57503890991211,3669.27587890625
12.461871147155762,3975.962890625
11.971020698547363,3752.81494140625
12.320745468139648,3811.38671875
11.716893196105957,3840.00341796875
11.040482521057129,3584.04345703125
11.51568603515625,3814.74560546875
11.392369270324707,3889.24609375
10.903470993041992,3438.31396484375
11.931251525878906,3837.503173828125
12.489970207214355,3702.09765625
12.354938507080078,3877.14208984375
11.917335510253906,3761.658935546875
10.338258743286133,3484.27001953125
11.609659194946289,3990.524169921875
11.5158109664917,3867.626220703125
11.51130199432373,3615.34814453125
10.392473220825195,3363.115966796875
12.734033584594727,3833.15380859375
12.404237747192383,3862.36572265625
12.797582626342773,3937.84033203125
12.739330291748047,3791.96240234375
12.825282096862793,3993.02587890625
11.272276878356934,3642.28857421875
10.874348640441895,3817.28515625
11.400226593017578,3882.880126953125
11.742566108703613,3775.96875
10.884614944458008,3417.536376953125
12.887736320495605,3976.150390625
13.111427307128906,4074.173095703125
12.138786315917969,3563.494140625
12.123793601989746,3643.134765625
13.000665664672852,3930.744140625
11.710894584655762,3713.93359375
11.864969253540039,3494.1640625
12.680242538452148,3905.895263671875
13.275337219238281,4072.62646484375
11.976129531860352,3693.64208984375
11.328948974609375,3733.13818359375
11.363668441772461,3802.92724609375
11.517840385437012,3685.515625
12.200437545776367,3695.09765625
12.992790222167969,3847.59228515625
12.387188911437988,3589.53125
12.255217552185059,3608.651611328125
12.579630851745605,3832.19189453125
11.638591766357422,3536.27001953125
11.486493110656738,3818.70947265625
11.869108200073242,3709.41748046875
11.409162521362305,3671.119873046875
12.360291481018066,4099.70068359375
12.836462020874023,4034.063720703125
11.946473121643066,3789.537109375
12.605592727661133,3847.868408203125
11.049134254455566,3756.287841796875
11.484565734863281,3644.700439453125
11.763572692871094,3744.40625
11.118505477905273,3744.103515625
10.687131881713867,3540.619873046875
10.939270973205566,3742.46484375
10.599377632141113,3624.701171875
10.445478439331055,3785.43115234375
11.370718002319336,3762.19091796875
11.56473159790039,3923.29638671875
11.257603645324707,3694.44384765625
10.133230209350586,3489.72900390625
11.326312065124512,3881.116455078125
11.59697151184082,3849.244873046875
11.260663032531738,3634.921142578125
11.679960250854492,3893.244873046875
11.374083518981934,3617.280029296875
11.792343139648438,3728.447998046875
11.109823226928711,3849.649169921875
11.363761901855469,3777.36083984375
10.808878898620605,3632.979736328125
10.378135681152344,3672.14404296875
10.210152626037598,3650.57763671875
10.673535346984863,3642.180419921875
11.262466430664062,3717.82861328125
12.483281135559082,4044.22021484375
11.478764533996582,3913.939453125
11.801835060119629,3925.615234375
11.271169662475586,3956.477294921875
11.058817863464355,3727.390625
9.71351432800293,3447.54833984375
10.282036781311035,3542.112548828125
11.196992874145508,3805.03662109375
11.026493072509766,3877.54541015625
12.2726469039917,4076.614013671875
11.713678359985352,3772.55419921875
11.204558372497559,3669.727783203125
12.165121078491211,3789.466796875
11.535058975219727,3907.266357421875
11.237974166870117,3906.32958984375
10.207977294921875,3605.400390625
10.079657554626465,3450.86767578125
11.771248817443848,3825.383544921875
11.276041984558105,3693.1953125
12.353646278381348,3808.55322265625
13.036603927612305,4017.587890625
13.563372611999512,3800.41455078125
13.459617614746094,3829.1953125
12.43436336517334,3751.550048828125
11.911212921142578,3797.48193359375
11.735529899597168,3732.65087890625
10.594683647155762,3562.66748046875
12.135127067565918,3676.97607421875
10.916128158569336,3414.1484375
12.185025215148926,3658.31591796875
12.498197555541992,3964.212158203125
12.01662826538086,3945.385498046875
12.390603065490723,4037.08642578125
11.682313919067383,3829.971923828125
10.790735244750977,3604.41162109375
12.115313529968262,3835.385498046875
11.009320259094238,3608.20068359375
11.418354988098145,3671.0625
11.309784889221191,3720.94384765625
10.774576187133789,3713.98681640625
11.044841766357422,3783.25341796875
10.62025260925293,3725.99853515625
11.589932441711426,3901.83642578125
11.099273681640625,3569.493408203125
12.131113052368164,3807.15283203125
10.658406257629395,3577.518798828125
11.59070110321045,3698.883544921875
10.971885681152344,3815.52685546875
11.438299179077148,3806.974609375
10.712797164916992,3801.035888671875
10.553060531616211,3666.845703125
10.0413236618042,3716.303466796875
11.077320098876953,3807.477783203125
9.946341514587402,3376.518798828125
10.718206405639648,3835.315185546875
11.003738403320312,3782.567626953125
11.198446273803711,3874.94775390625
10.973359107971191,3917.28125
10.792768478393555,3796.43701171875
10.094693183898926,3540.72802734375
10.940797805786133,3918.763671875
10.153512954711914,3502.47802734375
10.6801118850708,3820.742919921875
11.01258659362793,3784.09814453125
10.484704971313477,3650.38525390625
10.909404754638672,3852.219482421875
9.662708282470703,3538.588623046875
10.559659957885742,3867.952392578125
10.354792594909668,3644.442138671875
9.334135055541992,3539.268310546875
10.006465911865234,3703.823486328125
10.824448585510254,4055.68310546875
10.2893705368042,3660.587158203125
11.009269714355469,3738.23291015625
10.760236740112305,3663.639892578125
10.794744491577148,3797.020751953125
10.160300254821777,3713.385498046875
10.207632064819336,3826.200439453125
9.133977890014648,3538.03466796875
9.92823314666748,3845.84765625
9.290314674377441,3784.270751953125
10.375463485717773,3971.59033203125
10.848539352416992,3805.72119140625
11.07542896270752,3719.313720703125
9.987853050231934,3552.89990234375
10.908971786499023,3855.76953125
10.619817733764648,3925.466796875
10.054086685180664,3660.862548828125
9.304970741271973,3677.80517578125
9.753801345825195,4006.18603515625
9.532243728637695,3624.97900390625
10.035419464111328,3718.64794921875
9.870858192443848,3771.520751953125
10.489228248596191,3825.821044921875
10.481844902038574,3792.567138671875
9.993951797485352,3636.404296875
9.344690322875977,3703.974609375
8.634627342224121,3541.158935546875
9.347432136535645,3744.47509765625
10.345884323120117,3910.610595703125
10.77894401550293,3920.75341796875
9.897852897644043,3649.27978515625
9.889509201049805,3592.817138671875
10.441661834716797,3738.362060546875
10.092178344726562,3907.227294921875
9.506274223327637,3757.30908203125
9.885385513305664,4044.912109375
8.897811889648438,3745.654296875
9.044257164001465,3725.93359375
8.581038475036621,3336.77685546875
10.343446731567383,3823.682861328125
11.262468338012695,3863.096435546875
10.641468048095703,3725.62060546875
11.205301284790039,3835.573486328125
9.726123809814453,3566.793701171875
10.056558609008789,3778.627685546875
9.752260208129883,3844.1640625
9.530499458312988,3895.522705078125
9.597238540649414,4035.208984375
9.374119758605957,3745.6640625
9.539679527282715,3645.8515625
9.581235885620117,3499.918701171875
10.667622566223145,3762.346923828125
10.75051498413086,4010.117919921875
10.806817054748535,3833.04833984375
9.148197174072266,3571.32861328125
9.485747337341309,3893.405029296875
8.657462120056152,3743.61376953125
9.190362930297852,3772.659423828125
9.191908836364746,3664.0546875
9.522601127624512,3640.18896484375
10.054179191589355,3813.32177734375
10.885926246643066,3698.11083984375
10.225709915161133,3649.92431640625
9.726977348327637,3728.73291015625
10.328474044799805,3938.375732421875
9.19919204711914,3800.74072265625
9.912406921386719,3753.298095703125
9.219121932983398,3683.737548828125
10.055334091186523,3731.70361328125
9.966889381408691,3651.04150390625
11.126832962036133,4182.5439453125
10.119242668151855,3709.153564453125
10.560747146606445,3757.33251953125
10.588216781616211,3854.482421875
9.294153213500977,3615.337890625
9.509278297424316,3634.07568359375
10.339527130126953,3860.396484375
10.788457870483398,3610.757080078125
10.297574996948242,3839.04248046875
11.342557907104492,3947.24609375
12.151592254638672,3652.8359375
11.352819442749023,3814.93017578125
11.775651931762695,3857.884033203125
11.694561958312988,3888.03466796875
10.410462379455566,3693.27197265625
9.837397575378418,3598.93701171875
10.281086921691895,3614.694580078125
9.532630920410156,3612.030029296875
10.672520637512207,3958.80517578125
10.835943222045898,3697.50048828125
10.752450942993164,3685.477783203125
10.605031967163086,3765.31103515625
10.642740249633789,3906.21240234375
10.50828742980957,3745.54150390625
10.64314079284668,3899.616455078125
9.653410911560059,3661.376953125
10.482643127441406,3724.63818359375
10.36876392364502,3722.97509765625
10.259313583374023,3754.91064453125
9.852744102478027,3674.87255859375
10.104941368103027,3513.705078125
10.419928550720215,3903.953125
10.78654956817627,3848.643798828125
10.118817329406738,3862.64208984375
10.794572830200195,3670.03466796875
10.369078636169434,3641.185546875
10.08480167388916,3667.54345703125
9.519445419311523,3667.02734375
9.685735702514648,3661.93115234375
9.986306190490723,3892.28271484375
9.737581253051758,3632.24951171875
9.886598587036133,3802.65478515625
10.025842666625977,3528.789794921875
10.08281421661377,3658.843017578125
11.211130142211914,4066.99609375
9.142724990844727,3531.862548828125
9.940347671508789,3696.4375
10.45384407043457,3889.03662109375
9.487278938293457,3625.47607421875
10.170188903808594,3828.31396484375
9.46999454498291,3675.08447265625
8.75245189666748,3494.921142578125
9.735097885131836,3650.52099609375
8.879562377929688,3481.04052734375
10.45411491394043,3778.434814453125
10.666818618774414,3953.921142578125
9.721016883850098,3779.61669921875
9.722187995910645,3572.15869140625
10.48343563079834,4115.544921875
10.224923133850098,3832.48779296875
9.296655654907227,3800.806640625
9.764616012573242,3784.88330078125
9.731626510620117,3988.917236328125
9.282161712646484,3612.024169921875
10.601274490356445,3880.45654296875
10.530399322509766,3854.42578125
10.05972671508789,3562.314453125
9.494649887084961,3625.358154296875
9.773468017578125,3944.052001953125
9.295042037963867,3685.204345703125
